0.0 0.0 1.9392E-4 
0.0 2.0 3.75525E-5 
0.0 4.0 3.7775E-5 
0.0 6.0 3.77825E-5 
0.0 8.0 3.7635E-5 
0.0 10.0 3.76025E-5 
0.0 12.0 3.81425E-5 
0.0 14.0 3.7775E-5 
0.0 16.0 3.72175E-5 
0.0 18.0 3.83675E-5 
0.0 20.0 3.80425E-5 
0.0 22.0 3.86575E-5 
0.0 24.0 3.915E-5 
0.0 26.0 3.83375E-5 
0.0 28.0 3.814E-5 
0.0 30.0 3.7985E-5 
0.0 32.0 3.73025E-5 
0.0 34.0 3.857E-5 
0.0 36.0 3.73925E-5 
0.0 38.0 3.84275E-5 
0.0 40.0 3.76925E-5 
0.0 42.0 3.78775E-5 
0.0 44.0 3.76575E-5 
0.0 46.0 3.74125E-5 
0.0 48.0 3.74125E-5 
0.0 50.0 3.7595E-5 
0.0 52.0 3.73475E-5 
0.0 54.0 3.72475E-5 
0.0 56.0 3.7425E-5 
0.0 58.0 3.73725E-5 
0.0 60.0 3.71425E-5 
0.0 62.0 3.71575E-5 
0.0 64.0 3.90175E-5 
0.0 66.0 3.73225E-5 
0.0 68.0 3.71525E-5 
0.0 70.0 3.711E-5 
0.0 72.0 0.0062624225 
0.0 74.0 3.714E-5 
0.0 76.0 3.7255E-5 
0.0 78.0 3.72975E-5 
0.0 80.0 3.71175E-5 
0.0 82.0 3.7635E-5 
0.0 84.0 3.76625E-5 
0.0 86.0 3.734E-5 
0.0 88.0 3.71825E-5 
0.0 90.0 3.7425E-5 
0.0 92.0 3.71225E-5 
0.0 94.0 3.72325E-5 
0.0 96.0 3.73925E-5 
0.0 98.0 3.7285E-5 
100.0 0.0 0.0451729475 
100.0 2.0 0.10500834 
100.0 4.0 0.0877214925 
100.0 6.0 0.06425855 
100.0 8.0 0.0433709525 
100.0 10.0 0.0111108575 
100.0 12.0 0.0110545425 
100.0 14.0 0.0103926175 
100.0 16.0 0.010284655 
100.0 18.0 0.0104095 
100.0 20.0 0.01229204 
100.0 22.0 0.0082634325 
100.0 24.0 0.0080464525 
100.0 26.0 0.00819837 
100.0 28.0 0.00831907 
100.0 30.0 0.00822997 
100.0 32.0 0.0082922525 
100.0 34.0 0.0083535425 
100.0 36.0 0.0083939525 
100.0 38.0 0.008445435 
100.0 40.0 0.0084864875 
100.0 42.0 0.008566465 
100.0 44.0 0.0085406925 
100.0 46.0 0.009619575 
100.0 48.0 0.0101784725 
100.0 50.0 0.0101991225 
100.0 52.0 0.010166325 
100.0 54.0 0.0100488925 
100.0 56.0 0.0101272225 
100.0 58.0 0.0100878025 
100.0 60.0 0.01000717 
100.0 62.0 0.0101060325 
100.0 64.0 0.010163055 
100.0 66.0 0.0100309725 
100.0 68.0 0.01006131 
100.0 70.0 0.010042185 
100.0 72.0 0.0099540925 
100.0 74.0 0.00996333 
100.0 76.0 0.01005628 
100.0 78.0 0.0100718275 
100.0 80.0 0.010055885 
100.0 82.0 0.00998478 
100.0 84.0 0.0100404575 
100.0 86.0 0.009965105 
100.0 88.0 0.0099665475 
100.0 90.0 0.0099216875 
100.0 92.0 0.0099496875 
100.0 94.0 0.01000309 
100.0 96.0 0.0100099675 
100.0 98.0 0.0099884625 
200.0 0.0 0.0794491525 
200.0 2.0 0.04288208 
200.0 4.0 0.033769175 
200.0 6.0 0.0287479675 
200.0 8.0 0.0251780725 
200.0 10.0 0.0234675275 
200.0 12.0 0.02203527 
200.0 14.0 0.0212802125 
200.0 16.0 0.02010541 
200.0 18.0 0.0196964625 
200.0 20.0 0.0193902575 
200.0 22.0 0.0188561275 
200.0 24.0 0.01802052 
200.0 26.0 0.018351115 
200.0 28.0 0.0177908 
200.0 30.0 0.01775583 
200.0 32.0 0.0178269675 
200.0 34.0 0.017825385 
200.0 36.0 0.0179526625 
200.0 38.0 0.018071145 
200.0 40.0 0.03439909 
200.0 42.0 0.01783083 
200.0 44.0 0.01796066 
200.0 46.0 0.0180762125 
200.0 48.0 0.0180450825 
200.0 50.0 0.018070385 
200.0 52.0 0.0181756125 
200.0 54.0 0.01792092 
200.0 56.0 0.018047345 
200.0 58.0 0.0182705675 
200.0 60.0 0.0182070575 
200.0 62.0 0.0182747225 
200.0 64.0 0.018359955 
200.0 66.0 0.0182524225 
200.0 68.0 0.0183048875 
200.0 70.0 0.018281125 
200.0 72.0 0.0184174325 
200.0 74.0 0.0184907975 
200.0 76.0 0.0184407325 
200.0 78.0 0.02048149 
200.0 80.0 0.01853098 
200.0 82.0 0.0186726625 
200.0 84.0 0.0186934025 
200.0 86.0 0.0187464775 
200.0 88.0 0.0188078375 
200.0 90.0 0.0187891825 
200.0 92.0 0.018738985 
200.0 94.0 0.018684565 
200.0 96.0 0.0186191825 
200.0 98.0 0.018783045 
300.0 0.0 0.128264165 
300.0 2.0 0.09358034 
300.0 4.0 0.0717743725 
300.0 6.0 0.06223956 
300.0 8.0 0.05386131 
300.0 10.0 0.0474495075 
300.0 12.0 0.04325796 
300.0 14.0 0.0404412475 
300.0 16.0 0.03730978 
300.0 18.0 0.0366020175 
300.0 20.0 0.03406536 
300.0 22.0 0.03395622 
300.0 24.0 0.032996805 
300.0 26.0 0.032084345 
300.0 28.0 0.0310535275 
300.0 30.0 0.0303338825 
300.0 32.0 0.03006572 
300.0 34.0 0.030183515 
300.0 36.0 0.030208275 
