2.0 1.0 9.377220000000001 
2.0 -1.0 8.66088 
2.0 -1.0 8.346540000000001 
2.0 1.0 4.8922799999999995 
2.0 1.0 4.53624 
2.0 -1.0 4.89654 
2.0 1.0 4.10832 
2.0 1.0 4.36104 
2.0 1.0 4.08528 
2.0 1.0 4.64076 
2.0 1.0 3.17514 
2.0 1.0 3.45624 
2.0 1.0 3.5632200000000003 
2.0 1.0 1.57968 
2.0 -1.0 1.1280599999999998 
2.0 1.0 1.3113 
2.0 1.0 1.19718 
2.0 1.0 1.34586 
2.0 1.0 1.21194 
2.0 1.0 1.13532 
2.0 1.0 1.22784 
2.0 -1.0 1.14252 
2.0 -1.0 1.57986 
2.0 1.0 1.27488 
2.0 1.0 1.3425 
2.0 -1.0 1.5513 
2.0 1.0 1.16412 
2.0 -1.0 1.2413399999999999 
2.0 1.0 1.2651 
2.0 1.0 1.07424 
2.0 -1.0 1.2196799999999999 
2.0 -1.0 1.4444400000000002 
2.0 -1.0 1.51338 
2.0 -1.0 1.12842 
2.0 -1.0 1.21686 
2.0 -1.0 1.03866 
2.0 -1.0 1.04568 
2.0 -1.0 1.16832 
2.0 -1.0 1.5474 
2.0 1.0 1.2705 
2.0 -1.0 1.3671600000000002 
2.0 1.0 1.19214 
2.0 -1.0 1.13586 
2.0 -1.0 1.66152 
2.0 1.0 1.3395000000000001 
2.0 1.0 1.08738 
2.0 1.0 1.2367199999999998 
2.0 1.0 1.14546 
2.0 1.0 1.45362 
2.0 -1.0 1.16808 
2.0 -1.0 1.0752 
2.0 1.0 1.26684 
2.0 1.0 1.27734 
2.0 1.0 1.73814 
2.0 -1.0 1.2429000000000001 
2.0 -1.0 1.1827800000000002 
2.0 -1.0 1.21296 
2.0 -1.0 1.4696399999999998 
2.0 -1.0 1.30218 
2.0 -1.0 1.3980599999999999 
2.0 1.0 0.70272 
2.0 1.0 0.8030999999999999 
2.0 -1.0 0.87444 
2.0 1.0 0.84294 
2.0 -1.0 0.79374 
2.0 1.0 0.92382 
2.0 -1.0 0.8380799999999999 
2.0 1.0 0.90486 
2.0 -1.0 0.7733399999999999 
2.0 1.0 0.67164 
2.0 -1.0 0.8170200000000001 
2.0 -1.0 0.85578 
2.0 -1.0 0.9392999999999999 
2.0 1.0 1.0849799999999998 
2.0 -1.0 0.9294 
2.0 -1.0 0.7637400000000001 
2.0 -1.0 0.76128 
2.0 -1.0 0.80802 
2.0 -1.0 0.66144 
2.0 -1.0 0.95388 
2.0 1.0 0.78264 
2.0 1.0 0.95532 
2.0 1.0 0.91998 
2.0 1.0 0.72906 
2.0 -1.0 0.9268200000000001 
2.0 -1.0 0.84954 
2.0 1.0 0.8577 
2.0 -1.0 0.72588 
2.0 -1.0 0.9298799999999999 
2.0 -1.0 0.71958 
2.0 -1.0 0.81138 
2.0 1.0 1.4401199999999998 
2.0 -1.0 0.7662599999999999 
2.0 1.0 0.9563999999999999 
2.0 1.0 0.7120200000000001 
2.0 -1.0 0.88722 
2.0 1.0 0.7389600000000001 
2.0 -1.0 1.2525000000000002 
2.0 1.0 0.82182 
2.0 -1.0 0.86232 
12.0 1.0 11.85228 
12.0 0.965034965034965 11.3736 
12.0 0.5174825174825175 8.516639999999999 
12.0 0.9300699300699301 8.329740000000001 
12.0 0.4125874125874126 6.90564 
12.0 -0.18881118881118875 7.328939999999999 
12.0 -0.034965034965035 7.07106 
12.0 0.21678321678321677 7.1826 
12.0 -0.006993006993007089 7.46826 
12.0 -0.1748251748251748 7.5555 
12.0 0.4055944055944056 7.16184 
12.0 0.027972027972028024 7.02714 
12.0 -0.5874125874125875 7.15254 
12.0 -0.16783216783216792 7.4148 
12.0 0.5034965034965035 7.35252 
12.0 0.18881118881118886 7.25106 
12.0 0.09090909090909094 7.04508 
12.0 -0.12587412587412583 7.4404200000000005 
12.0 -0.06993006993007 7.27536 
12.0 0.43356643356643354 7.45716 
12.0 0.2797202797202797 6.950939999999999 
12.0 -0.28671328671328666 6.909 
12.0 -0.44055944055944063 7.08102 
12.0 -0.15384615384615374 7.12518 
12.0 0.18881118881118886 7.3966199999999995 
12.0 0.2797202797202797 7.12974 
12.0 0.1048951048951049 6.96576 
12.0 -0.28671328671328666 6.99666 
12.0 0.14685314685314688 7.08966 
12.0 -0.11888111888111896 7.10472 
12.0 0.034965034965035 7.5600000000000005 
12.0 0.09790209790209792 7.83174 
12.0 0.07692307692307687 7.16784 
12.0 -0.49650349650349646 7.45188 
12.0 -0.5244755244755244 11.74614 
12.0 -0.15384615384615374 12.341579999999999 
